ts,open,high,low,close,volume
2024-01-01T00:00:00+00:00,40000.0,40075.799999999996,39995.8,40071.6,100.0
2024-01-01T01:00:00+00:00,40071.6,40164.60792045194,40068.9,40161.907920451944,103.0
2024-01-01T02:00:00+00:00,40161.907920451944,40279.98346749799,40152.307920451945,40270.38346749799,106.0
2024-01-01T03:00:00+00:00,40270.38346749799,40359.50553227011,40266.88346749799,40356.00553227011,109.0
2024-01-01T04:00:00+00:00,40356.00553227011,40460.78460079056,40352.60553227011,40457.38460079056,112.0
2024-01-01T05:00:00+00:00,40457.38460079056,40542.615720156835,40447.68460079056,40532.91572015684,115.0
2024-01-01T06:00:00+00:00,40532.91572015684,40623.75518155923,40530.115720156835,40620.95518155923,118.0
2024-01-01T07:00:00+00:00,40620.95518155923,40724.101469785295,40616.85518155923,40720.0014697853,121.0
2024-01-01T08:00:00+00:00,40720.0014697853,40797.86055918483,40711.0014697853,40788.86055918483,124.0
2024-01-01T09:00:00+00:00,40788.86055918483,40868.877359305734,40786.76055918483,40866.777359305735,127.0
2024-01-01T10:00:00+00:00,40866.777359305735,40958.31883986261,40861.97735930573,40953.518839862605,130.0
2024-01-01T11:00:00+00:00,40953.518839862605,41017.69968413378,40945.2188398626,41009.39968413378,133.0
2024-01-01T12:00:00+00:00,41009.39968413378,41076.64764670416,41007.99968413378,41075.247646704156,136.0
2024-01-01T13:00:00+00:00,41075.247646704156,41157.8124291851,41069.747646704156,41152.3124291851,139.0
2024-01-01T14:00:00+00:00,41152.3124291851,41209.72810542863,41144.7124291851,41202.12810542863,142.0
2024-01-01T15:00:00+00:00,41202.12810542863,41267.04424130868,41201.42810542863,41266.34424130868,145.0
2024-01-01T16:00:00+00:00,41266.34424130868,41352.744300435166,41260.144241308684,41346.54430043517,148.0
2024-01-01T17:00:00+00:00,41346.54430043517,41410.971326809005,41339.64430043517,41404.071326809004,100.0
2024-01-01T18:00:00+00:00,41404.071326809004,41479.88009433602,41404.071326809004,41479.88009433602,103.0
2024-01-01T19:00:00+00:00,41479.88009433602,41581.33199948425,41472.98009433602,41574.43199948425,106.0
2024-01-01T20:00:00+00:00,41574.43199948425,41653.84426794282,41568.231999484255,41647.64426794282,109.0
2024-01-01T21:00:00+00:00,41647.64426794282,41739.599066923605,41646.944267942825,41738.89906692361,112.0
2024-01-01T22:00:00+00:00,41738.89906692361,41854.71151996789,41731.29906692361,41847.11151996789,115.0
2024-01-01T23:00:00+00:00,41847.11151996789,41936.34913677268,41841.61151996789,41930.84913677268,118.0
2024-01-02T00:00:00+00:00,41930.84913677268,42029.889510472036,41929.44913677268,42028.489510472034,121.0
2024-01-02T01:00:00+00:00,42028.489510472034,42146.698922093456,42020.18951047203,42138.39892209345,124.0
2024-01-02T02:00:00+00:00,42138.39892209345,42223.91219032015,42133.59892209345,42219.11219032015,127.0
2024-01-02T03:00:00+00:00,42219.11219032015,42311.59396759877,42217.01219032015,42309.49396759877,130.0
2024-01-02T04:00:00+00:00,42309.49396759877,42417.86372613209,42300.49396759877,42408.86372613209,133.0
2024-01-02T05:00:00+00:00,42408.86372613209,42481.17067453514,42404.76372613209,42477.07067453514,136.0
2024-01-02T06:00:00+00:00,42477.07067453514,42557.3103578718,42474.27067453514,42554.5103578718,139.0
2024-01-02T07:00:00+00:00,42554.5103578718,42651.78111363845,42544.8103578718,42642.08111363845,142.0
2024-01-02T08:00:00+00:00,42642.08111363845,42704.485177285875,42638.68111363845,42701.08517728587,145.0
2024-01-02T09:00:00+00:00,42701.08517728587,42776.58532418761,42697.58517728587,42773.08532418761,148.0
2024-01-02T10:00:00+00:00,42773.08532418761,42829.33282978238,42763.48532418761,42819.732829782384,100.0
2024-01-02T11:00:00+00:00,42819.732829782384,42885.28568708883,42817.03282978239,42882.58568708883,103.0
2024-01-02T12:00:00+00:00,42882.58568708883,42967.13709331882,42878.385687088834,42962.937093318826,106.0
2024-01-02T13:00:00+00:00,42962.937093318826,43030.57308683031,42954.037093318824,43021.673086830306,109.0
